gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42158686,Ajax United 15B Academy Pre-MLS Next,Ajax United,CAN,CAN,4,USA,U11,M
42159050,Lightning 15 Black,San Juan Soccer Club,CAN,CAN,4,USA,U11,M
42158901,MVLA 15B Liverpool Blue,Mountain View Los Altos Soccer Club,CAN,CAN,4,USA,U11,M
42159441,CVFA 15B Academy,CV Futbol Academy,CAN,CAN,4,USA,U11,M
42159069,USA Stars Academy 15/16 B,USA Stars Academy,CAN,CAN,4,USA,U11,M
42158915,Burlingame SC 2015B Pre-MLS Next,Burlingame Soccer Club,CAN,CAN,4,USA,U11,M
42158483,Stockton Storm FC 2015 Boys Blue,Stockton Storm Futbol Club,CAN,CAN,4,USA,U11,M
42158863,Rocklin FC 15B Navy,Rocklin FC,CAN,CAN,4,USA,U11,M
42159427,ESJFC 15B Academy,East San Jose FC,CAN,CAN,4,USA,U11,M
42159348,Stockton TLJ FC 2015B RED,Stockton TLJ FC,CAN,CAN,4,USA,U11,M
42159143,Turlock Academica Jrs 15B Black,Turlock Academica Jrs,CAN,CAN,4,USA,U11,M
42159413,15B Red,Sacramento United,CAN,CAN,4,USA,U11,M
42158917,2015B Pre-MLS Next,Elk Grove Soccer,CAN,CAN,4,USA,U11,M
42158797,Lamorinda United 2015B Pre-MLS,Lamorinda SC,CAN,CAN,4,USA,U11,M
42158157,Placer United 15B Pre-ECNL,Placer United Soccer Club,CAN,CAN,4,USA,U11,M
42159432,Stanford Strikers 15B Pre ECNL RL,Stanford Strikers FC,CAN,CAN,4,USA,U11,M
42158840,AC Marin Boys 2015 Black,AC Marin,CAN,CAN,4,USA,U11,M
42158986,Alameda SC Islanders 15B Red,Alameda Soccer Club,CAN,CAN,4,USA,U11,M
42158807,Marin FC B15Blue,Marin FC,CAN,CAN,4,USA,U11,M
42159004,Roseville SC 2015B Green,Roseville Youth Soccer Club,CAN,CAN,4,USA,U11,M
42158836,Mustang SC 15B Pre-ECNL,Mustang Soccer,CAN,CAN,4,USA,U11,M
42159060,North Coast FC 15B Blue,North Coast Futbol Club,CAN,CAN,4,USA,U11,M
42159135,15B Red,Sunnyvale Alliance SC,CAN,CAN,4,USA,U11,M
42158768,LSC 2015B - Gold (Rangers),Loomis Youth Soccer Club,CAN,CAN,4,USA,U11,M
42159440,CVFA 15B Academy II,CV Futbol Academy,CAN,CAN,4,USA,U11,M
42159205,Valley Surf 15B Pre-ECNL II,Valley Surf | America,CAN,CAN,4,USA,U11,M
42158806,1974 NFC 2015B Pre-ECNL,1974 Newark FC,CAN,CAN,4,USA,U11,M
42158823,Davis Legacy 15B Red,Davis Legacy Soccer Club,CAN,CAN,4,USA,U11,M
42159336,JSC 15B Black,JSC Soccer Club,CAN,CAN,4,USA,U11,M
42158622,ECFC 15B Black Pre-ECNL,Monterey County Soccer-ECFC Salinas,CAN,CAN,4,USA,U11,M
42159310,Mexico 15 Elite,Ceres Rush,CAN,CAN,4,USA,U11,M
42158953,Santa Clara Sporting 15B Green,Santa Clara Sporting,CAN,CAN,4,USA,U11,M
42159400,Hughson United 2015B,Hughson United,CAN,CAN,4,USA,U11,M
42159159,Dnamo FC Cruzeiro,Dnamo FC,CAN,CAN,4,USA,U11,M
42159015,2015B Pre-ECNL,Los Gatos United Soccer Club,CAN,CAN,4,USA,U11,M
42158769,Blues 15B Navy,Blues FC,CAN,CAN,4,USA,U11,M
42158832,Yuba Elite FC 15B Gold,Yuba Elite FC,CAN,CAN,4,USA,U11,M
42158978,Burlingame SC 2015B Gray,Burlingame Soccer Club,CAN,CAN,4,USA,U11,M
42159245,Solano Surf 15B Blue,Solano Surf,CAN,CAN,4,USA,U11,M
42158597,Benicia Arsenal 2015 Boys (Black),Benicia Soccer,CAN,CAN,4,USA,U11,M
42158838,VUSC 2015 Boys Premier,Vacaville United Soccer Club,CAN,CAN,4,USA,U11,M
42158959,Bayern,Atletico Santa Rosa,CAN,CAN,4,USA,U11,M
42159258,Monterey Surf 15B Academy I,Monterey Surf Soccer Club,CAN,CAN,4,USA,U11,M
42163398,NINJA West Jrs.,NINJA West Football Academy,CAN,CAN,4,USA,U11,M
42158880,FCA 15B Blue,Football Club Alliance,CAN,CAN,4,USA,U11,M
42159073,SF United B15 Lobos Pre ECNL RL,SF United FC,CAN,CAN,4,USA,U11,M
42158745,ALBION SC Merced B15 Pre-MLS NEXT,ALBION SC Merced,CAN,CAN,4,USA,U11,M
42158817,BUSC 2015B Black,Butte United Soccer Club,CAN,CAN,4,USA,U11,M
42158479,Lincoln FC 15B Blue,Lincoln FC,CAN,CAN,4,USA,U11,M
42158831,AC Marin Boys 2015 White,AC Marin,CAN,CAN,4,USA,U11,M
42175510,South Valley United B15 Black,South Valley United Soccer Club,CAN,CAN,4,USA,U11,M
42158882,15B Pre-ECNL RL,Clovis Crossfire ,CAN,CAN,4,USA,U11,M
42158828,PV United 15B,Pajaro Valley Youth Soccer Club,CAN,CAN,4,USA,U11,M
42159375,Elk Grove United SC 15B Premier JM,Elk Grove United SC,CAN,CAN,4,USA,U11,M
42159299,Legends SC 15B-A,Legends SC Sacramento,CAN,CAN,4,USA,U11,M
42159411,15B Black,Sacramento United,CAN,CAN,4,USA,U11,M
42158654,Mustang SC Man City 15M,Mustang Soccer,CAN,CAN,4,USA,U11,M
42158936,Valley United 15B White,Scotts Valley San Lorenzo Valley Youth Soccer Club,CAN,CAN,4,USA,U11,M
42163687,B15 Academy I,ALBION SC Silicon Valley,CAN,CAN,4,USA,U11,M
42159024,Diablo Valley FC 15B Delta,Diablo Valley Futbol Club,CAN,CAN,4,USA,U11,M
42159286,UC Premier 2015B Red,UC Premier,CAN,CAN,4,USA,U11,M
42158760,South Valley United B15 White,South Valley United Soccer Club,CAN,CAN,4,USA,U11,M
42158621,2015 Boys Blue,Earthquakes - East Valley,CAN,CAN,4,USA,U11,M
42158685,Elite Green 15,Granite Bay FC,CAN,CAN,4,USA,U11,M
42159452,2015B Pre-MLS 2,Bay Area Surf,CAN,CAN,4,USA,U11,M
42159101,BUSC 2015 Premier,Ballistic United,CAN,CAN,4,USA,U11,M
42159058,Walnut Creek Surf 15B White,Walnut Creek Surf Soccer Club,CAN,CAN,4,USA,U11,M
42159360,Cal Magic 2015B East,California Magic Soccer Club,CAN,CAN,4,USA,U11,M
42159051,Lightning 15 Teal,San Juan Soccer Club,CAN,CAN,4,USA,U11,M
42159412,15B White,Sacramento United,CAN,CAN,4,USA,U11,M
42158111,Little Knights,North Bay Premier Club,CAN,CAN,4,USA,U11,M
42158822,Davis Legacy 15B White,Davis Legacy Soccer Club,CAN,CAN,4,USA,U11,M
42159025,Diablo Valley FC 15B Delta 2,Diablo Valley Futbol Club,CAN,CAN,4,USA,U11,M
42176873,SC Pro Soccer Academy 2015B Team 1,SC Pro Soccer,CAN,CAN,4,USA,U11,M
42158958,Palo Alto SC 15B Pre-MLS NEXT,Palo Alto SC,CAN,CAN,4,USA,U11,M
42158610,24 APSC 2015B Arsenal,Arden Park Soccer Club,CAN,CAN,4,USA,U11,M
42158699,San Ramon FC 15B Pre ECNL-RL,San Ramon FC,CAN,CAN,4,USA,U11,M
42158866,Rocklin FC 15B White,Rocklin FC,CAN,CAN,4,USA,U11,M
42158979,Burlingame SC 2015B Black,Burlingame Soccer Club,CAN,CAN,4,USA,U11,M
42158599,2015 Boys Red,Clippers FC,CAN,CAN,4,USA,U11,M
42159252,Greenhaven SC 15B,Greenhaven Soccer Club,CAN,CAN,4,USA,U11,M
42159176,HYSL Premier Elite 15B Blue,Hayward Youth Soccer League,CAN,CAN,4,USA,U11,M
42175837,APSC 2015B Arsenal,Arden Park Soccer Club,CAN,CAN,4,USA,U11,M
42158805,Madera United FC 15B Zapata,Madera United Futbol Club,CAN,CAN,4,USA,U11,M
42159142,ABSC Lightning Thunder 2015B,Albany Berkeley Soccer Club,CAN,CAN,4,USA,U11,M
42159275,COSC Pre-ECNL B15 I,California Odyssey Soccer Club,CAN,CAN,4,USA,U11,M
42158158,Placer United 15B Gold,Placer United Soccer Club,CAN,CAN,4,USA,U11,M
42159334,Blackhawks 15,Capital Valley Futbol Club,CAN,CAN,4,USA,U11,M
42159421,15/16,Los Banos Valley Soccer Club,CAN,CAN,4,USA,U11,M
42158293,B2015 EA2,FC Golden State,CAN,CAN,4,USA,U11,M
42159555,Napa United Pre-Academy 15B Pre-MLS Next,Napa United,CAN,CAN,4,USA,U11,M
42158774,SANTA CRUZ SHARKS 15 BLUE,Santa Cruz City Soccer Club,CAN,CAN,4,USA,U11,M
42159300,Legends SC 15B-B,Legends SC Sacramento,CAN,CAN,4,USA,U11,M
42158960,Dortmund,Atletico Santa Rosa,CAN,CAN,4,USA,U11,M
42158658,Mustang SC 15B Elite II,Mustang Soccer,CAN,CAN,4,USA,U11,M
42159048,Breakers 15B Purple,Ross Valley Breakers FC,CAN,CAN,4,USA,U11,M
42162680,Water Futbol Farm,Hanford Youth Soccer League,CAN,CAN,4,USA,U11,M
42158533,Mustang SC 15B Elite I,Mustang Soccer,CAN,CAN,4,USA,U11,M
42158967,Sheriffs FC 2015B Pre-ECNL,Sheriffs FC,CAN,CAN,4,USA,U11,M
42159057,Walnut Creek Surf 15B Blue,Walnut Creek Surf Soccer Club,CAN,CAN,4,USA,U11,M
42159127,Ajax United 15B White Pre-MLS II,Ajax United,CAN,CAN,4,USA,U11,M
42159359,Mt. Diablo Mustang 2015B White,Mt Diablo Mustang Soccer,CAN,CAN,4,USA,U11,M
42169635,SC LIONS 2015B RED,Santa Clara Youth Soccer League,CAN,CAN,4,USA,U11,M
42158907,Castro Valley SC CVSC United 2015 Boys Green,Castro Valley Soccer Club,CAN,CAN,4,USA,U11,M
42159033,Livingston Fuego FC 15B,Livingston Fuego,CAN,CAN,4,USA,U11,M
42158872,Fusion SC Pre ECNL RL B15,Livermore Fusion SC,CAN,CAN,4,USA,U11,M
42158864,City SC Kings County B2015,City SC Kings County,CAN,CAN,4,USA,U11,M
42159215,SF Seals 15B Black,San Francisco Seals,CAN,CAN,4,USA,U11,M
42158159,Placer United 15B Black,Placer United Soccer Club,CAN,CAN,4,USA,U11,M
42158605,North Marin United 15 Boys Intrepid,North Marin United,CAN,CAN,4,USA,U11,M
42158947,Alliance 2015B Navy,Eastshore Alliance FC,CAN,CAN,4,USA,U11,M
42158919,2015B Platinum 1,Elk Grove Soccer,CAN,CAN,4,USA,U11,M
42159079,Kaos 2015B Blue Rivera,Atwater Kaos Futbol Club,CAN,CAN,4,USA,U11,M
42159254,WESCO 15B Blue - Wildcats,WESCO United,CAN,CAN,4,USA,U11,M
42159161,Central Coast FC 15Black,Real Atletico Futbol Club,CAN,CAN,4,USA,U11,M
42158875,FLS 15B Premier I,Folsom Lake Surf,CAN,CAN,4,USA,U11,M
42159345,WSC 15B Orange,Woodland Soccer Club,CAN,CAN,4,USA,U11,M
42159034,Lobitos S.C. - Jaguares-15B,Lobitos Soccer Club,CAN,CAN,4,USA,U11,M
42159340,South San Jose 15B Blue,South San Jose Soccer League,CAN,CAN,4,USA,U11,M
42159066,SVU Boys 15 Green,Sonoma Valley United,CAN,CAN,4,USA,U11,M
42159556,Napa United Pre-Academy 15B Elite l,Napa United,CAN,CAN,4,USA,U11,M
42159102,BUSC 2015 Elite 1,Ballistic United,CAN,CAN,4,USA,U11,M
42159363,Valley United 15 Boys Orange-RR,Valley United Soccer Club Association,CAN,CAN,4,USA,U11,M
42159447,15B White,San Jose Rush,CAN,CAN,4,USA,U11,M
42159027,Elite B15,Central Valley Premier FC,CAN,CAN,4,USA,U11,M
42163697,2015 - Boys Blue,Galt Futbol Club,CAN,CAN,4,USA,U11,M
42159155,FSC15B Spartans,Fruitridge Soccer Club,CAN,CAN,4,USA,U11,M
42158000,City SC Central Valley AV-B2015,City SC Central Valley,CAN,CAN,4,USA,U11,M
42158971,IR Academy 15B White,IR Academy,CAN,CAN,4,USA,U11,M
