gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42176241,Savage Premier 2015,Valencia Soccer Academy,AL,AL,3,USA,U11,M
42165287,OWS FC 2015,One World Sports,AL,AL,3,USA,U11,M
42160791,Cottontown United 15 Boys,Rocket City United Development Academy,AL,AL,3,USA,U11,M
42164745,SOCA u10 Boys Jamboree White,Soccer Organization Charlottesville Area,AL,AL,3,USA,U11,M
42160464,AFCHSV- USC 2015 Boys Premier,United Soccer Club,AL,AL,3,USA,U11,M
42163896,GlobalJC-B11A-Nobrega,Global Soccer Academy,AL,AL,3,USA,U11,M
42160755,Auburn Soccer Club 2015 Boys Blue,Auburn Soccer Club,AL,AL,3,USA,U11,M
42163896,GlobalJC-B11A-Nobrega,Global Soccer Academy,AL,AL,3,USA,U11,M
42164744,SOCA u10 Boys Jamboree Red,Soccer Organization Charlottesville Area,AL,AL,3,USA,U11,M
42165417,"Red Bulls Regional Select, Westchester, Boys 2015 White",Red Bulls (NJ),AL,AL,3,USA,U11,M
42161501,NASC Gravity 15B Barca,North Alabama SC,AL,AL,3,USA,U11,M
42177363,Hoover Vestavia 15B Yellow Pre-MLS NEXT,Hoover-Vestavia Soccer,AL,AL,3,USA,U11,M
42177480,Rip City Surf 15B East,Rip City Surf Soccer Club,AL,AL,3,USA,U11,M
42177143,Alabama FC South 15B Navy,,AL,AL,3,USA,U11,M
42177365,AL Rush 15/16 Academy DC,Alabama Rush,AL,AL,3,USA,U11,M
42176039,TUSC Academy Boys 2014,Tuscaloosa United Soccer Club,AL,AL,3,USA,U11,M
42161952,Dothan Shockers FC 15B,Dothan Shockers FC,AL,AL,3,USA,U11,M
42161497,NASC Gravity 15B ManU,North Alabama SC,AL,AL,3,USA,U11,M
42177176,Auburn Soccer Club EAST 2015 Boys,Auburn Soccer Club,AL,AL,3,USA,U11,M
42177484,Phoenix FC 2015 Boys Black,Phoenix FC AL,AL,AL,3,USA,U11,M
42177140,Phoenix FC 2015 Boys,Phoenix FC AL,AL,AL,3,USA,U11,M
42161502,NASC Gravity15B Chelsea,North Alabama SC,AL,AL,3,USA,U11,M
42160648,AFCHSV- USC 2015 Boys Elite,United Soccer Club,AL,AL,3,USA,U11,M
42174290,Hoover Jr Phantoms 2015 Blue,Hoover Soccer Club,AL,AL,3,USA,U11,M
42164335,DSC 2015 U10 Boys (WHITE),Delaware Soccer Club,AL,AL,3,USA,U11,M
42161719,NCU FC 15B WHITE-CULLMAN,North Central United FC,AL,AL,3,USA,U11,M
42160957,TFC 2015 Boys Black,Total Futbol Club - Alabama,AL,AL,3,USA,U11,M
42160758,Auburn Soccer Club 2015 Boys White,Auburn Soccer Club,AL,AL,3,USA,U11,M
42176337,FWSC 2015B Mannheim,Fort Wayne Sport Club,AL,AL,3,USA,U11,M
42164743,SOCA u10 Boys Jamboree Blue,Soccer Organization Charlottesville Area,AL,AL,3,USA,U11,M
42177105,Alabama FC Central 15B Academy South Black,Alabama FC,AL,AL,3,USA,U11,M
42176035,AFC Central 15B Academy North Red,Alabama FC,AL,AL,3,USA,U11,M
42176036,Alabama FC Central 15B Academy South Red,Alabama FC,AL,AL,3,USA,U11,M
42164282,USC 15 Boys Select,United Soccer Club,AL,AL,3,USA,U11,M
42164453,AFCHSV- USC 2015 Boys Adidas,United Soccer Club,AL,AL,3,USA,U11,M
42177361,Hoover Vestavia 15B Grey Pre MLS NEXT,Hoover-Vestavia Soccer,AL,AL,3,USA,U11,M
42177362,TUSC Academy Boys 2015 Red,Tuscaloosa United Soccer Club,AL,AL,3,USA,U11,M
42177364,NOW FC BOYS 2015 Black,NOW FC,AL,AL,3,USA,U11,M
42177366,Steamers 15 Leverkusen,Vestavia Hills Soccer Club,AL,AL,3,USA,U11,M
42177368,TFC 2015 Boys White,Total Futbol Club - Alabama,AL,AL,3,USA,U11,M
42177370,Fire 15 Red,Trussville United SC,AL,AL,3,USA,U11,M
42177371,Barca Academy Hoover 15 Boys Blue,Hoover Soccer Club,AL,AL,3,USA,U11,M
42177483,Enterprise United 2015B,Enterprise United,AL,AL,3,USA,U11,M
42174339,Fenómenos 2015,Fenomenos FC,AL,AL,3,USA,U11,M
42160584,HCSC 2015 BOYS,Club Independent,AL,AL,3,USA,U11,M
42175670,Fusion FC 2014B,Birmingham United SA,AL,AL,3,USA,U11,M
42175671,Phoenix FC 2015 Boys Gold,Phoenix FC AL,AL,AL,3,USA,U11,M
42159921,Madison Blaze 2015B,Madison Blaze Soccer Club,AL,AL,3,USA,U11,M
42177236,AFC Central 15B North Academy Navy,Alabama FC,AL,AL,3,USA,U11,M
