gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42163113,Surf Select Boys 2015,New England Surf,MA,MA,1,USA,U11,M
42160946,2015 Boys Merrimack Elite,FC Boston Bolts,MA,MA,1,USA,U11,M
42161056,NEFC Metro West Boys 2015 MLS Futures Red,NEFC,MA,MA,1,USA,U11,M
42161344,2015 Boys Elite Red,Western United Pioneers FC,MA,MA,1,USA,U11,M
42161524,South Shore 2015B AT Sky Blue Real,Select,MA,MA,1,USA,U11,M
42169934,2014 PRE-MLS NEXT BLUE,Valeo FC,MA,MA,1,USA,U11,M
42170018,IFA HFC U10/U11 Boys,IFA,MA,MA,1,USA,U11,M
42162548,2015B Pre-Regional North,Select,MA,MA,1,USA,U11,M
42161823,IFA South Shore 2015 Boys Blue,IFA South Shore,MA,MA,1,USA,U11,M
42161122,Mass City FC BU10 Volt,Mass City F.C.,MA,MA,1,USA,U11,M
42164693,FC United 2015 Elite,FC United (MA),MA,MA,1,USA,U11,M
42161326,Wellesley Premier Club 2015 Boys FC,Wellesley Premier Club,MA,MA,1,USA,U11,M
42159089,New England Surf Metro Boston Navy 2015 Boys,New England Surf,MA,MA,1,USA,U11,M
42160417,2015/U11 Boys: NEAL,Seacoast United Massachusetts,MA,MA,1,USA,U11,M
42173137,NEFC South Boys 2015 Red,NEFC,MA,MA,1,USA,U11,M
42161409,New England Surf Metro South 2015 Boys Navy,New England Surf,MA,MA,1,USA,U11,M
42161119,Mass City FC BU10 Pre Volt,Mass City F.C.,MA,MA,1,USA,U11,M
42160905,2015 Boys South Shore Elite Black,FC Boston Bolts,MA,MA,1,USA,U11,M
42162077,Boston Vigor FC boys 2015 Manchester,Boston Vigor FC,MA,MA,1,USA,U11,M
42162077,Boston Vigor FC boys 2015 Manchester,Boston Vigor FC,MA,MA,1,USA,U11,M
42160558,South 2015 Boys Gold,IFA,MA,MA,1,USA,U11,M
42161283,NEFC North Shore Boys 2015 Red,NEFC,MA,MA,1,USA,U11,M
42160532,Knights F.C U11 - 2015 Blue,Knights Futbol Club,MA,MA,1,USA,U11,M
42163629,Eagles.S.A 2015,,MA,MA,1,USA,U11,M
42161057,NEFC Metro West Boys 2015 MLS Futures Navy,NEFC,MA,MA,1,USA,U11,M
42163461,2015 Boys CELTIC JW,Spirit of Liverpool USA,MA,MA,1,USA,U11,M
42164035,Pre-ECNL 2015 Boys,Scorpions SC,MA,MA,1,USA,U11,M
42176719,NEFC Metro West Boys 2015 Elite,NEFC,MA,MA,1,USA,U11,M
42163010,NEFC Metro West Boys 2015 Northboro Grey,NEFC,MA,MA,1,USA,U11,M
42161317,Charlestown Surf B2015 Navy,New England Surf,MA,MA,1,USA,U11,M
42163485,NEFC New Hampshire Boys 2015 Pre-NL,NEFC,MA,MA,1,USA,U11,M
42160258,West 2015 Boys White,IFA,MA,MA,1,USA,U11,M
42160559,South 2015 Boys Blue,IFA,MA,MA,1,USA,U11,M
42163757,Steel United MA 2015B Elite,Steel United Massachusetts,MA,MA,1,USA,U11,M
42161702,USG 2015 Boys Black,United Soccer Group,MA,MA,1,USA,U11,M
42161521,Northfields United 2015 Boys,Northfields United,MA,MA,1,USA,U11,M
42176731,NEFC 2015 Pre-MLS Next Navy,NEFC,MA,MA,1,USA,U11,M
42161346,2015 Boys Elite White,Western United Pioneers FC,MA,MA,1,USA,U11,M
42160461,CEN 2015 Boys White,IFA,MA,MA,1,USA,U11,M
42163009,NEFC Metro West Boys 2015 Northboro Navy,NEFC,MA,MA,1,USA,U11,M
42161274,North Shore 2015B Whitecaps,Select,MA,MA,1,USA,U11,M
42161088,Boston Bolts B2015 Central Pre-Academy Blue,FC Boston Bolts,MA,MA,1,USA,U11,M
