gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42162258,Utah United Academy 2015,Utah United Academy,UT,UT,4,USA,U11,M
42160178,Sparta B15 Premier NK,Sparta United,UT,UT,4,USA,U11,M
42161182,Mellindo FC 2015 A,,UT,UT,4,USA,U11,M
42164129,Utah Athletic Academy B15,Utah Athletic Academy,UT,UT,4,USA,U11,M
42159730,15B Black DW,Utah Avalanche,UT,UT,4,USA,U11,M
42162030,La Roca 15B R Rada,La Roca FC,UT,UT,4,USA,U11,M
42163210,Surf Select Desert Region B2015,Utah Surf,UT,UT,4,USA,U11,M
42162465,Utah Elite FC B15 Gold,,UT,UT,4,USA,U11,M
42176923,Aggies FC 2016B Blue KS,,UT,UT,4,USA,U11,M
42163173,La Roca 15B A Vazquez,La Roca FC,UT,UT,4,USA,U11,M
42162827,Utah Real FC 15B SH Black,Utah Real FC,UT,UT,4,USA,U11,M
42162774,Sparta B15 JA,,UT,UT,4,USA,U11,M
42162627,La Roca '15B B Beckstead Red,La Roca FC,UT,UT,4,USA,U11,M
42160672,La Roca 15/16B S Thomas Red SF,La Roca FC,UT,UT,4,USA,U11,M
42160737,Rampage Black 15 RM,,UT,UT,4,USA,U11,M
42175649,LFCIA Utah 15B Premier,,UT,UT,4,USA,U11,M
42175766,Copper Mountain 15 RB,,UT,UT,4,USA,U11,M
42161610,Avalanche 15B Black SL,Utah Avalanche,UT,UT,4,USA,U11,M
42175879,Utah Real FC 15B CG Teal (Ind),Utah Real FC,UT,UT,4,USA,U11,M
42175451,Aggies15BTL,,UT,UT,4,USA,U11,M
42161439,2015 Shooters SC Yeates,,UT,UT,4,USA,U11,M
42160581,Tru futbol academy,,UT,UT,4,USA,U11,M
42176931,Sparta B15 JA-A,,UT,UT,4,USA,U11,M
42167366,Aggies FC 16B Blue LF,,UT,UT,4,USA,U11,M
42176932,Sparta B15 JA (B),,UT,UT,4,USA,U11,M
42175805,SWAT KR,SWAT Soccer,UT,UT,4,USA,U11,M
42176165,Impact City FC Millcreek 15B Blue,,UT,UT,4,USA,U11,M
42164770,Elite FC 15B Black,,UT,UT,4,USA,U11,M
42161242,Wasatch SC 15 B CH - Blue,Wasatch SC,UT,UT,4,USA,U11,M
42160730,Sparta B15 GR,Sparta United,UT,UT,4,USA,U11,M
42160730,Sparta B15 GR,Sparta United,UT,UT,4,USA,U11,M
42175851,Ogden Soccer U11 JJ,,UT,UT,4,USA,U11,M
42159766,Park City SC B2015 Silver,Park City SC,UT,UT,4,USA,U11,M
