gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42161051,Pittsburgh Riverhounds Academy North Huntingdon 2015 Boys,Pittsburgh Riverhounds,PAW,PAW,1,USA,U11,M
42176872,Pittsburgh Riverhounds 2015 Pre ECNL Boys,Pittsburgh Riverhounds,PAW,PAW,1,USA,U11,M
42160780,Pittsburgh Riverhounds Academy 2015 Boys,,PAW,PAW,1,USA,U11,M
42161223,Celtic SC 15,Celtic SC,PAW,PAW,1,USA,U11,M
42160216,Steel City FC East 2015B Blue,Steel City FC,PAW,PAW,1,USA,U11,M
42171152,Beadling 2015 Boys South Red,Beadling SC,PAW,PAW,1,USA,U11,M
42161907,CSA 2015B,Centre SA,PAW,PAW,1,USA,U11,M
42160844,FC Pittsburgh Boys Academy Gold,FC Pittsburgh,PAW,PAW,1,USA,U11,M
42176438,Victory SC 2015 boys blue,Victory SC,PAW,PAW,1,USA,U11,M
42162913,Erie FC 2015 Boys Black,Erie FC,PAW,PAW,1,USA,U11,M
42161980,Pittsburgh Riverhounds Academy Pre-RL 2015 Boys,,PAW,PAW,1,USA,U11,M
42160733,Century United 2015 Boys Silver,Century United Soccer,PAW,PAW,1,USA,U11,M
42160781,Pittsburgh Riverhounds 2015 Prep Boys,Pittsburgh Riverhounds,PAW,PAW,1,USA,U11,M
42161052,Pittsburgh Riverhounds Academy North Huntingdon 2015 II Boys,Pittsburgh Riverhounds,PAW,PAW,1,USA,U11,M
42160223,Beadling 2015 Boys South Black,Beadling SC,PAW,PAW,1,USA,U11,M
42160918,Beadling SCS 2015 Boys White,Beadling SC,PAW,PAW,1,USA,U11,M
42160783,Pittsburgh Riverhounds Connellsville 2015 Boys,Pittsburgh Riverhounds,PAW,PAW,1,USA,U11,M
42162380,Celtic SC 15 White,Celtic SC,PAW,PAW,1,USA,U11,M
42176697,Pittsburgh Riverhounds 2015 Pre ECNL RL Boys,Pittsburgh Riverhounds,PAW,PAW,1,USA,U11,M
42160222,Beadling 2015 Boys South Blue,Beadling SC,PAW,PAW,1,USA,U11,M
42160917,Beadling SCS 2015 Boys Red,Beadling SC,PAW,PAW,1,USA,U11,M
42163515,Steel City FC East 2015B White,Steel City FC,PAW,PAW,1,USA,U11,M
42160220,Beadling 2015 Boys South White,Beadling SC,PAW,PAW,1,USA,U11,M
42176878,Pittsburgh RDA NH 2015 Boys II (ORL),Pittsburgh Riverhounds,PAW,PAW,1,USA,U11,M
42162861,Beadling 2015 Boys West,Beadling SC,PAW,PAW,1,USA,U11,M
42161416,Century Untied 2015 Boys Red,Century United Soccer,PAW,PAW,1,USA,U11,M
42163219,Erie Commodores U11 boys,Erie Junior Commodores,PAW,PAW,1,USA,U11,M
42160700,Beadling SCS 2015 Boys Black,Beadling SC,PAW,PAW,1,USA,U11,M
42163394,Steel City FC Harmar 2015B Blue,Steel City FC,PAW,PAW,1,USA,U11,M
42163717,South Park Eagles U10 Boys,,PAW,PAW,1,USA,U11,M
42163634,Steel City FC Harmar 2015B Yellow,Steel City FC,PAW,PAW,1,USA,U11,M
42160215,Steel City FC East 2015B Yellow,Steel City FC,PAW,PAW,1,USA,U11,M
42176435,Victory SC 2015 boys white,Victory SC,PAW,PAW,1,USA,U11,M
42163835,BPSA Blackhawks,Bethel Park Soccer Association,PAW,PAW,1,USA,U11,M
42163519,Steel City FC North 2015B Blue,Steel City FC,PAW,PAW,1,USA,U11,M
42160919,Beadling SCS 2015 Boys Blue,Beadling SC,PAW,PAW,1,USA,U11,M
42163147,Century United - 2015 Boys Grey,Century United Soccer,PAW,PAW,1,USA,U11,M
42176666,Forge FC 2015,Forge FC,PAW,PAW,1,USA,U11,M
42164194,Bradford United U10B,,PAW,PAW,1,USA,U11,M
42161098,Century United 2015 Boys Gold,Century United Soccer,PAW,PAW,1,USA,U11,M
42164374,Spring Grove Chaos,Spring Grove Soccer Association,PAW,PAW,1,USA,U11,M
42160442,Pittsburgh Football Club 2015 Boys,Pittsburgh Football Club,PAW,PAW,1,USA,U11,M
