gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42161356,SYC 2015B Pre-MLS Next,Springfield SYC Soccer,VA,VA,1,USA,U11,M
42160693,SYC 2015B Pre-MLS Next II,Springfield SYC Soccer,VA,VA,1,USA,U11,M
42161218,VSA 15B Pre-ECNL I VDA West,Virginia Soccer Association,VA,VA,1,USA,U11,M
42161249,McLean Youth Soccer 2015 Boys Green,McLean YS,VA,VA,1,USA,U11,M
42160337,Alex 2015 Boys White,Alexandria SA,VA,VA,1,USA,U11,M
42160339,Alex 2015 Boys Red,Alexandria SA,VA,VA,1,USA,U11,M
42161444,Herndon 2015B VISA,Herndon Youth Soccer,VA,VA,1,USA,U11,M
42162681,VISTA HL92 Soccer Academy 2015B Yellow,Virginia Independent Soccer Team Association,VA,VA,1,USA,U11,M
42160882,TSJFC 2015B North Pre-Academy,The St. James Football Club,VA,VA,1,USA,U11,M
42161991,Loudoun 2015B Pre-MLS Next Red,Loudoun Soccer Club,VA,VA,1,USA,U11,M
42175708,RU RED PRE ECNL 1 B15,Richmond United,VA,VA,1,USA,U11,M
42161290,Loudoun 2015B Pre-MLS Next Black,Loudoun Soccer Club,VA,VA,1,USA,U11,M
42158403,2015 Smithfield Lightning,Smithfield Soccer Club,VA,VA,1,USA,U11,M
42161217,VSA 15B Pre-ECNL II,Virginia Soccer Association,VA,VA,1,USA,U11,M
42161271,Richmond Latino United 2015,Richmond Latino United,VA,VA,1,USA,U11,M
42172885,2015B Pre-Academy,Arlington SA,VA,VA,1,USA,U11,M
42160134,Herndon 2015B FC Black,Herndon Youth Soccer,VA,VA,1,USA,U11,M
42161183,BRYC Academy B15 Pre-ECNL,Braddock Road Youth Club,VA,VA,1,USA,U11,M
42161412,Arlington SA 2015B Red,Arlington Soccer Association,VA,VA,1,USA,U11,M
42160852,SYC 2015B Blue,Springfield SYC Soccer,VA,VA,1,USA,U11,M
42160572,RU ORANGE PRE ECNL 1 B15,Richmond United,VA,VA,1,USA,U11,M
42158430,BEACH FC 2015B NEYMAR,Beach FC,VA,VA,1,USA,U11,M
42160817,VYS Eagles Pre-ECNL 15B,Vienna Youth Soccer,VA,VA,1,USA,U11,M
42161868,McLean Youth Soccer 2015 Boys Gold,McLean YS,VA,VA,1,USA,U11,M
42160386,Elite Red B15,Richmond Kickers YSC,VA,VA,1,USA,U11,M
42161184,BRYC Academy '15B White,Braddock Road Youth Club,VA,VA,1,USA,U11,M
42161387,Arlington SA 2015B White,Arlington Soccer Association,VA,VA,1,USA,U11,M
