gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42161147,Dickinson SC U9/10 Boys White,,ND,ND,2,USA,U11,M
42164847,Magic Soccer FC 15B Green - Team ID: 09B2508,,ND,ND,2,USA,U11,M
42164854,Magic Soccer FC 15B Black - Team ID: 09B1189,,ND,ND,2,USA,U11,M
42164869,WUFC U10 Boys Orange,Williston United,ND,ND,2,USA,U11,M
42164575,TCU 2015 Boys Black,Tri-City United,ND,ND,2,USA,U11,M
42161146,Dickinson SC U9/10 Boys Orange,,ND,ND,2,USA,U11,M
42176540,GGFSC 2015B,Greater Grand Forks SC,ND,ND,2,USA,U11,M
42164885,Mc Legends U10 Boys 2015 Red,Magic City Legends,ND,ND,2,USA,U11,M
42164891,2015 Boys U10,Capital City Soccer Club,ND,ND,2,USA,U11,M
42164868,WUFC U10 Boys Black,Williston United,ND,ND,2,USA,U11,M
42164817,MSC U9/10 Boys,Mandan Soccer Club,ND,ND,2,USA,U11,M
