gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42162493,Hawaii Rush East 15B,Hawaii Rush,HI,HI,4,USA,U11,M
42175855,RUSH Mililani 15B,,HI,HI,4,USA,U11,M
42162500,Hawaii Rush East 15B White,Hawaii Rush,HI,HI,4,USA,U11,M
42175876,Kona Super Sonics 2015B,,HI,HI,4,USA,U11,M
42161137,Kipuupuu United SC U11 Boys,Kipuupuu United SC,HI,HI,4,USA,U11,M
42174661,Universal SC 15B,Universal Soccer League,HI,HI,4,USA,U11,M
42162444,OA B15 Academy I,ALBION SC Hawaii,HI,HI,4,USA,U11,M
42162853,Hawaii Soccer Academy 2015 Boys Black,Hawaii Soccer Academy,HI,HI,4,USA,U11,M
42175764,HSC Bulls 15B - I,Honolulu Bulls Soccer Club,HI,HI,4,USA,U11,M
42162440,Lightning FC 2015B,Lightning FC,HI,HI,4,USA,U11,M
42162517,Hawaii Rush Mililani 15B,Hawaii Rush,HI,HI,4,USA,U11,M
42177454,Surf Hawaii 15B Academy I,Hawaii Surf Soccer Club,HI,HI,4,USA,U11,M
42162427,Hawaii RUSH 15B Nero,Hawaii Rush,HI,HI,4,USA,U11,M
42177163,ATHENS UNITED 15B Black,Athens United SA,HI,HI,4,USA,U11,M
42162326,OA B15 Academy,ALBION SC Hawaii,HI,HI,4,USA,U11,M
42162428,Hawaii RUSH 15B Azul,Hawaii Rush,HI,HI,4,USA,U11,M
42175768,HSC Bulls 15B-II,Honolulu Bulls Soccer Club,HI,HI,4,USA,U11,M
