gotsport_team_id,display_name,club,state,team_association_raw,region,country,age_group,gender
42160750,CF 15B Central Black,Concorde Fire ,GA,GA,3,USA,U11,M
42174761,CF 15B North Black,Concorde Fire ,GA,GA,3,USA,U11,M
42158835,CF 15B South Black,Concorde Fire ,GA,GA,3,USA,U11,M
42176237,Concorde fire central 2015B Gold,Concorde Fire ,GA,GA,3,USA,U11,M
42177229,SSA Swarm Marietta 15B Pre MLS-Next I,Southern Soccer Academy,GA,GA,3,USA,U11,M
42161909,GSA 15B Premier,Gwinnett Soccer Academy,GA,GA,3,USA,U11,M
42163674,UFA South Georgia 15B Red,United Futbol Academy,GA,GA,3,USA,U11,M
42161360,SG Spartans FC 2015/16B,Bainbridge Decatur County Recreation Authority,GA,GA,3,USA,U11,M
42174561,TRIUMPH 15B GOLD,Triumph Youth Soccer,GA,GA,3,USA,U11,M
42175667,AFC Lightning 14B White,AFC Lightning,GA,GA,3,USA,U11,M
42177093,Alianza White 15,Alianza SC,GA,GA,3,USA,U11,M
42163181,SSA Swarm Coastal 15/16B,Southern Soccer Academy,GA,GA,3,USA,U11,M
42176465,Legion FC 2014 Boys,Legion Futbol Club,GA,GA,3,USA,U11,M
42174722,Hart Academy 2014B,Hart Academy,GA,GA,3,USA,U11,M
42186683,Inter Atlanta FC 15B SL Blue,Inter Atlanta FC,GA,GA,3,USA,U11,M
42177250,NTH NASA 15 SCCL Elite Milton,NASA Tophat,GA,GA,3,USA,U11,M
42177103,FC Calhoun 2015 B,Calhoun FC,GA,GA,3,USA,U11,M
42177255,2015 B LSA Gold,Lanier Soccer Academy,GA,GA,3,USA,U11,M
42176292,MSC U11 Boys White,Macon SC,GA,GA,3,USA,U11,M
42177095,Georgia Revolution FC 15B Red,Georgia Revolution FC,GA,GA,3,USA,U11,M
42177285,Steamers FC 2015B Blue Academy,Steamers FC,GA,GA,3,USA,U11,M
42177231,CF 15B Alpharetta Club,Concorde Fire ,GA,GA,3,USA,U11,M
42177286,Alliance SC 2015B Elite,Alliance SC,GA,GA,3,USA,U11,M
42177275,CF 15B Alpharetta Black,Concorde Fire ,GA,GA,3,USA,U11,M
42177235,SSA Swarm Marietta 15B Pre MLS-Next II,Southern Soccer Academy,GA,GA,3,USA,U11,M
42177267,UFA 15B Black,United Futbol Academy,GA,GA,3,USA,U11,M
42176114,Rush Union B2015 Rush,Rush Union Soccer,GA,GA,3,USA,U11,M
42177263,Inter Atlanta FC 15B Black,Inter Atlanta FC,GA,GA,3,USA,U11,M
42177214,CF 15B Central White,Concorde Fire ,GA,GA,3,USA,U11,M
42176249,Concorde Fire South 15B Gold,Concorde Fire ,GA,GA,3,USA,U11,M
42177295,Georgia Wolves 2015Red,Georgia Wolves Soccer Club,GA,GA,3,USA,U11,M
42177242,SSA Swarm Kennesaw/Paulding 15B Academy I,Southern Soccer Academy,GA,GA,3,USA,U11,M
42177248,Alliance SC 2015B Premier,Alliance SC,GA,GA,3,USA,U11,M
42174698,GSA North 15B Red,Gwinnett Soccer Academy,GA,GA,3,USA,U11,M
42176297,Savannah United 15B West,Savannah United Select,GA,GA,3,USA,U11,M
42174709,AFC Lightning 14B Red,AFC Lightning,GA,GA,3,USA,U11,M
42177252,Atlanta Fire 15B Elite I,Atlanta Fire United,GA,GA,3,USA,U11,M
42176199,SSA Swarm Kenn/Paulding 14B Elite,Southern Soccer Academy,GA,GA,3,USA,U11,M
42177257,UFA 15B Red,United Futbol Academy,GA,GA,3,USA,U11,M
42177281,Roswell Santos Red 15B,Roswell Santos Soccer Club,GA,GA,3,USA,U11,M
42177369,NASA 15B Premier Smyrna,NASA Tophat,GA,GA,3,USA,U11,M
42177260,ALBION SC Atlanta B15 Academy,Albion SC Atlanta,GA,GA,3,USA,U11,M
42177104,Georgia Impact 2015B Premier,Georgia Impact SC,GA,GA,3,USA,U11,M
42175151,GSA North 14B White,Gwinnett Soccer Academy,GA,GA,3,USA,U11,M
42174746,GSA North 14B Green,Gwinnett Soccer Academy,GA,GA,3,USA,U11,M
42177149,CF 15B Cobb Black,Concorde Fire ,GA,GA,3,USA,U11,M
42177239,Rush Union B2015 Royal,Rush Union Soccer,GA,GA,3,USA,U11,M
42177269,ALBION SC ATLANTA METRO B15 SCCL,Albion SC Atlanta,GA,GA,3,USA,U11,M
42177232,CF 15B Central Club 2,Concorde Fire ,GA,GA,3,USA,U11,M
42176294,MAYS Striker 2014 A,Metro Atlanta YMCA Soccer,GA,GA,3,USA,U11,M
42176111,Georgia Impact 2015B Elite,Georgia Impact SC,GA,GA,3,USA,U11,M
42176112,Alliance SC 2015B Elite Pre-SCCL,Alliance SC,GA,GA,3,USA,U11,M
42177246,Suda Swarm FC 2015 Boys Premier,Sudamerica Swarm FC,GA,GA,3,USA,U11,M
42174960,Alpharetta Ambush SC B15 Red - Travel,Alpharetta Ambush Select Soccer,GA,GA,3,USA,U11,M
42176189,CF 15B North White,Concorde Fire ,GA,GA,3,USA,U11,M
42161928,CH4 BU10 Gold - 2016,CH4 Soccer Academy,GA,GA,3,USA,U11,M
42174728,Concorde Fire 14B South White,Concorde Fire ,GA,GA,3,USA,U11,M
42174767,Savannah United 15B Premier,Savannah United Select,GA,GA,3,USA,U11,M
42177098,BVBIA Georgia 15B Yellow,BVB IA,GA,GA,3,USA,U11,M
42177097,CF 15B South Red,Concorde Fire ,GA,GA,3,USA,U11,M
42186612,AFC Lightning Griffin 2015B Gold,AFC Lightning,GA,GA,3,USA,U11,M
42176172,Savannah United 15B Blue,Savannah United Select,GA,GA,3,USA,U11,M
42162906,SSA Swarm Cartersville 15B-Morgans...,Southern Soccer Academy,GA,GA,3,USA,U11,M
42174710,Legion FC2014 Boys,Legion Futbol Club,GA,GA,3,USA,U11,M
42174729,UFA Loganville 14B White,United Futbol Academy,GA,GA,3,USA,U11,M
42174958,UFA Metro Atlanta 14B Black,United Futbol Academy,GA,GA,3,USA,U11,M
42174959,Athens United 14B Gold,Athens United SA,GA,GA,3,USA,U11,M
42174963,United FC-Furman 15B Black,,GA,GA,3,USA,U11,M
42174969,GSA North 14B Gold,Gwinnett Soccer Academy,GA,GA,3,USA,U11,M
42174970,Rush Union B2014 Grey (Milton),Rush Union Soccer,GA,GA,3,USA,U11,M
42174972,Grow U11 Blue,,GA,GA,3,USA,U11,M
42174717,GSA East 14B Premier,Gwinnett Soccer Academy,GA,GA,3,USA,U11,M
42175864,RHSC 2014 Boys White,Richmond Hill SC,GA,GA,3,USA,U11,M
42230320,GSA North 14B White,Gwinnett Soccer Academy,GA,GA,3,USA,U11,M
42176468,Atlanta City FC 2014B Rec,Atlanta City FC,GA,GA,3,USA,U11,M
