team_name,gotsport_team_id,state
Ignite 2015 Boys Blue,371554,SD
BH Rapids 2015 Boys Burgundy,199769,SD
HCSC Surge,394271,SD
BASA RED,401571,SD
DASC Whitecaps,614310,SD
DASC Whitecaps,614310,SD
DASC 2015 Black,640782,SD
Sodak Spurs SC 2015 Boys Orange,450813,SD
DASC 2015 Silver,640790,SD
Yankton United,657106,SD
BH Rapids BU11 Burgundy,579755,SD
BH Rapids BU11 White,579756,SD
DASC 2015B Blue,656863,SD
DASC 2015B White,656860,SD
DASC Timbers,417386,SD
BH Rapids BU11 Sky,579757,SD
BASA BLACK,401572,SD
DASC 2015B Black,656060,SD
BH Rapids U11 Boys Burgundy,162179,SD
Belle Fourche U10 Boys,612806,SD
BH Rapids U11 Boys White,152370,SD
OFC U10 Revolution Green,537790,SD
DASC Whitecaps,417413,SD
DASC 2015B Silver,656850,SD
Spearfish Soccer U10B Maroon,562084,SD
Spearfish White,561845,SD
Atlas U11,412206,SD
BH Rapids 2015 Boys White,275952,SD
BH Rapids 2015 Boys Sky,440276,SD
BH Rapids Raiders,565420,SD
Spearfish Soccer U10B Gray,562088,SD
Spearfish U10B Grey,589280,SD
OFC Revolution - Grey,458877,SD
Sturgis U10 Miller,612296,SD
Rising Stars,658347,SD
BH Rapids Patriots,565415,SD
Yankton United U10 Team 1,537906,SD
SoDak Spurs SC 2015 Boys,450814,SD
