team_name,gotsport_team_id,state
TFA-Pro B2015,360777,CAS
Premier Touch FC IE B15,438360,CAS
B2015 Pre-NPL,529078,CAS
TFA-SELA B2015 Red,526647,CAS
Anaheim FC B2015 PDA Pre-NPL,234199,CAS
FRAM 15B EA,240268,CAS
City SC B15 Pre MLS Next- Jones,235649,CAS
Albion SC Santa Ana B15 Academy,474549,CAS
SD Surf Academy Boys 2015 (Keith),363246,CAS
B2015 Blue,473731,CAS
SD Surf Pre-ECNL Boys 2015 II (Miller),603773,CAS
Strikers FC Irvine 2015 Harrison EA,247811,CAS
SD Surf Pre-ECNL Boys 2015 I (Garton),603772,CAS
FC Scorpions B2015 Academy,481834,CAS
Worldwide Soccer Club B2015,273554,CAS
Coachella YSA B15 Desert Xolos,478636,CAS
Strikers FC Ba EA,481877,CAS
Beach FC Pre ECNL B15 - Caldwell,595413,CAS
ALBION SC Santa Monica 2015 Boys EA,228478,CAS
Orange County B15 FC,360313,CAS
B2015 LB Diaz,226177,CAS
TFA-SELA B2015 Navy,480644,CAS
B2015 Force,367856,CAS
Strikers FC - Irvine - 2015 Flight One,672023,CAS
TFA-OC B2015,496742,CAS
Storm B2015,359818,CAS
15B EA,212307,CAS
SD Surf Academy Boys 2015 (Miller),475563,CAS
CLUB ALIANZA2015 COACHELLA VALLEY,363201,CAS
Kickers FC PRE-NPL,339160,CAS
Inglewood sc B2015,604437,CAS
California Rush B15 Nero - Huntington Beach,364929,CAS
ALBION SC San Diego B15 Academy,137723,CAS
TFA-SELA B2015 White,480645,CAS
SD Surf Academy Boys 2015 (Penate),475560,CAS
PHENOM B2015II,480627,CAS
B15 EA,243407,CAS
CFA OC SC B15 Pre NPL Goicochea,338004,CAS
Sporting CA USA Pre-ECNL B15 I,488302,CAS
B2015 EA,225289,CAS
ALBION SC San Diego B15 Academy I,241507,CAS
LAFC So Cal Pre ECNL 2 B2015,683242,CAS
B2015 SB Dodds (x),218029,CAS
B15 FC,260633,CAS
Nido Aguila SD Cabrales B2015,419160,CAS
B2015 Academy,359114,CAS
Irvine 2015 Ba*,239279,CAS
B2015 SB Caldwell,335644,CAS
WHITE B15,145999,CAS
Carlsbad B15 Pre MLS Next II - Menezes,237293,CAS
B2015 GOLD,219961,CAS
Breakers B2015 Black Pre-NL,352823,CAS
B2015 Gold,232120,CAS
B2015 PRE-ECNL,219632,CAS
NB B2015 Blue,235278,CAS
ALBION SC San Diego B15 Academy II,356191,CAS
B2015 Navy,231734,CAS
FC Golden State B2015 Elite,627108,CAS
B2015 MG Pre-NPL,463792,CAS
B2015 ES A. Lopez,456102,CAS
High Desert B15 EA2,491602,CAS
ALBION SC Santa Monica B15 Academy,348195,CAS
B15 EA,329281,CAS
Rebels SC IE- B15 EA,479654,CAS
Real Inland Empire,457825,CAS
ALBION SC Antelope Valley B15 EA,607303,CAS
Pre ECNL B15 Maroon,591235,CAS
B2015 Pre-NPL Black,227812,CAS
B15 Pre ECNL,246991,CAS
Juventus 2015B,604670,CAS
FC PREMIER EAGLES,476188,CAS
B15 ACADEMY EA2 - SP,343773,CAS
Premier Touch FC LB B15,399806,CAS
B15 Acuna,301338,CAS
TFA-NE B2015 White,456905,CAS
TOROS F.C. Elite,443848,CAS
B2015 Academy North,477465,CAS
Socal Blaze SC B15 Santa Fe Springs,588385,CAS
LOS AMIGOS FC,635560,CAS
Inter-America Dragons F.C.,458359,CAS
B2015 Gold,366904,CAS
FC Scorpions B2015 Black,481694,CAS
B15 EA,608185,CAS
B15 Gold,243537,CAS
B2015 South,482369,CAS
LA B15 FC,367752,CAS
North B15 Castillon,495212,CAS
California Rush B15 Azul - Huntington Beach,364930,CAS
Calexico Earthquakes 2015,484370,CAS
chivas academy LA 2015,383972,CAS
Corona B15 Aguirre,380323,CAS
B15 South Bay White,359767,CAS
B15 South Bay Navy,359765,CAS
TFA-SGV B2015,368074,CAS
SDSC Surf Pre-RL B15,604580,CAS
Olimpico fc b2015,510055,CAS
LMFC B2015 Castillon,365842,CAS
TFA NE B2015 Evolve Navy,451104,CAS
CARBA Football Club B2015,595556,CAS
TFA-NE B2015 Red,497698,CAS
B2015,358705,CAS
B15 Premier Belleh,108026,CAS
ELI7E FC- LEGACY 2015,240563,CAS
15B EA2,221274,CAS
HB B15 Castaneda,594753,CAS
B15 Academy 2,133156,CAS
B15,414787,CAS
Downtown SC Boys 2015,575415,CAS
HB B15 Sosa,485319,CAS
Anaheim FC B2015 PDA II,354541,CAS
TFA-SW B2015 LAX,480110,CAS
ALBION SC Riverside B15 Premier I Fall Only,369326,CAS
B2015 SB Dodds,455761,CAS
B2015 Premier - Suazo,225288,CAS
JOGA B15,479831,CAS
B15 Gold,476866,CAS
Beach FC B15 Pre-ECNL II Osborne,303881,CAS
La Masia G2015,575177,CAS
15B JR,492248,CAS
ALBION SC Central Cal AV B15 Academy,335611,CAS
B2015,322634,CAS
B2015 Pink,489662,CAS
Boys 2015,366558,CAS
B2015,480903,CAS
SWSC B2015 ELITE,242134,CAS
Carlsbad B15 White - Campbell,356179,CAS
B15 Lemus 2,360518,CAS
B2015 Black,461197,CAS
SD Surf Academy Boys 2015 (Whitmer),243592,CAS
LC B2015 - SOCAL,237562,CAS
15B NZ,533314,CAS
HB B15 Perez,343269,CAS
B2015 PRE-ECNL II,231929,CAS
Rangers FC Pre-ECNL B15 I,594784,CAS
Empire SC B2015 Navy,388106,CAS
CFA OC SC B15 Miguel,338003,CAS
NB B2015,136347,CAS
B15 ACADEMY EA - MD,595225,CAS
Chula Vista FC 15B EA,595405,CAS
Carlsbad B15 Premier - O’Mahoney,237291,CAS
Celtic 1888 B15,368838,CAS
TFA-VC B2015,326484,CAS
B2015 LB - White,493703,CAS
BOCA OC B2015 Black,362314,CAS
ALBION SC Riverside B15 EA,149512,CAS
B2015 Academy-1 North,480583,CAS
Laguna FC B15,363728,CAS
B15 Green,224815,CAS
Carlsbad B15 Gold - Manhungo,237300,CAS
LAIFC B2015 EA,586924,CAS
Fury FC B2015,367586,CAS
B2015 LB - Black,493702,CAS
B2015 White,224015,CAS
OC Madrid,573247,CAS
North County B2015 Blue,236291,CAS
B2015 Elite (Torres),159117,CAS
B2015 Elite (Torres),159117,CAS
B2015 LB Cardenas #1,362353,CAS
B2015 ES Iontchev #2,456584,CAS
B15 PREMIER - CM*,457612,CAS
PHENOM B2015/16 SELECT,635384,CAS
B2015 Grey,571216,CAS
B15 Navy,602814,CAS
B2015 White,358139,CAS
TFA-AV B2015,368160,CAS
B2015 ES l,225584,CAS
TFA-VC B2015 Gold,570369,CAS
Irvine B2015 Diaz,261119,CAS
B2015 Blue,608878,CAS
B15 Elite,340900,CAS
Capo FC - B15 Blue,350419,CAS
Rising Stars SC 2014,510668,CAS
B15 Pre Academy,357513,CAS
15B JP,345556,CAS
BLUE B2015,347267,CAS
15B EA,496603,CAS
Santa Barbara Soccer Club B2015 Pre-MLS Next,365850,CAS
LUFC B2015 Blue EA,225539,CAS
Central Cal Aztecs B15 Academy,496598,CAS
DBWV B15 Tapia,451745,CAS
Central Cal Aztecs B15 Academy,496598,CAS
SD Surf Academy Boys 2015 (Valdivia),228347,CAS
EV B15 - Rodriguez,478564,CAS
HB B15 Moreno,361909,CAS
B15 Lemus,359984,CAS
CCFC B15 Blue,227767,CAS
Laguna FC 2015,306489,CAS
Rebels SC Pre-ECNL B15A,133155,CAS
Chula Vista FC B2015 Guaje,348593,CAS
B2015 Academy-2,478499,CAS
B2015 BLACK-ESC,239745,CAS
B2015 Blue 24/25,58574,CAS
B15 Select,336484,CAS
Fallbrook Villa FC B2015 Blue,462316,CAS
B2015 North - Blue,483443,CAS
CFA OC B15 Helm,368252,CAS
Santa Clarita B2015 Blue,471597,CAS
SCV B15 FC,372110,CAS
B2015 White,473367,CAS
North County B2015 Black,471581,CAS
IRV B2015 Blue*,235269,CAS
Sporting CA West B15 - Lopez,470038,CAS
TFA-Glendale B2015,443063,CAS
South Bay B2015 Blue,476895,CAS
2015/16 Boys Academy,465489,CAS
B2015 BLACK,219960,CAS
Murrieta Soccer Academy B15 Academy,357512,CAS
Perris B15 Najar,488304,CAS
Future FC B15,231672,CAS
PreECNL B2015 II,585652,CAS
CITY SC SW B15 Premier MUR,598987,CAS
Strikers FC Orange- B2015 AR,226439,CAS
SO B2015 - SOCAL,368759,CAS
Sherman Oaks Extreme SC B2015,364496,CAS
B2015 White,229555,CAS
DYNAMO B2015 Black,199368,CAS
FRAM B15 Elite,352850,CAS
CFA OC B15 Garcia,580959,CAS
CITY SC SW B15 Premier MV,358816,CAS
Breakers B2015 Blue,352824,CAS
B2015 Academy (Newman),242444,CAS
B2015 TO Matthews,597773,CAS
B2015 black,358706,CAS
Alhambra Phoenix B15,557718,CAS
Boys 2015,484079,CAS
B15 Premier Cuellar,240612,CAS
South OC B2015 Blue,481133,CAS
B15 Black - EC,498214,CAS
ALBION SC San Diego EC B15 Academy,357696,CAS
Cerritos B15 Luna Maroon,352503,CAS
WaysElite B2015Carrillo,634401,CAS
Chula Vista FC B2015 Villa,226433,CAS
Celtic Hoops B15,491945,CAS
NB B2015 White,235741,CAS
NB B2015 White,235741,CAS
HB B2015 White,240640,CAS
CITY SC LE B15 Pre-Academy,356306,CAS
SD Surf Academy Boys 2015 (Keith W),475552,CAS
Cerritos B15 Luna White,490709,CAS
Legends FC B14,662586,CAS
SD Surf Academy Boys 2015 (Anthony),367988,CAS
B15 Select Luna,330222,CAS
Mission Boys 2015 Extra,629969,CAS
B15 White,602810,CAS
LUFC B2015 Grey,472204,CAS
Premier SC B2015 Blue,494360,CAS
B2015 Elite,229161,CAS
B2015 Red,345719,CAS
B15 White - Cerda,235907,CAS
B2015 Blue,94664,CAS
B2015 Gold,477132,CAS
B2015 Black,358138,CAS
Valley Futbol Club | B2015 Legends,587642,CAS
Fontana Scorpions FC B2015,594537,CAS
Real La Habra FC LIONS 2015,465458,CAS
Mount City Lobos,476806,CAS
Little Papis FC,464263,CAS
FRAM B15 Premier,352490,CAS
FRAM B15 Premier,352490,CAS
B15 WHITE - BM,457614,CAS
ALBION SC Riverside B15 EA II,243045,CAS
Ladera Ranch Premier - Hills,518852,CAS
B2015 SB Montoya,453337,CAS
B2015 SB Sanchez,452067,CAS
2015 Boys Academy,465500,CAS
B15 RED - MO*,457613,CAS
B2015 Blue,492036,CAS
B15 Blue - Velez / O'Sullivan,235906,CAS
FC Golden State Select,627106,CAS
Central Coast United SC South B2015 Green,648433,CAS
B2015 Red,368562,CAS
NB B2015 Black,465054,CAS
B2015 White,447644,CAS
B2015 Orange,236242,CAS
