team_name,gotsport_team_id,state
XF B15 RCL1,556027,WA
XF 2015 RCL 2,247385,WA
Eastside FC B16 Red,526598,WA
NW United B15 Blk,367986,WA
3RSC B15 Dynamo,411624,WA
Columbia Premier SC 15B Black 1,621621,WA
WW SURF B15 ELITE A,372224,WA
CPSC 2015B Black 2,620648,WA
Cascade FC B15 Green,613051,WA
CWS B15 Navy Lackey,330797,WA
B15 PRE-PREMIER,491436,WA
Vancouver West RiZzlers 2015/2016,609142,WA
B15 Pre EA,503665,WA
Crossfire Premier B15 RCL3,617064,WA
NCA Boys 2015 Navy,361663,WA
Seattle Celtic B15 White,256574,WA
Kitsap Alliance FC B2015 Blue,373635,WA
Basin Sounders B2015 Reyes,616133,WA
NSC B15 Thunder,497593,WA
Steel United WA B15 Elite,368031,WA
Steel United WA B15 Elite,368031,WA
NW United B15 White,492699,WA
PALOUSE B15 GREY,616242,WA
Pacific FC B14 Titan Blue,654862,WA
Eastside FC B15 Bellevue A,617727,WA
Eastside FC B15 Bellevue A,617727,WA
Mukilteo FC B15 - Navy,360269,WA
NSC15B,497878,WA
Eastside F.C. B14 Bellevue,616603,WA
Basin Sounders B2015 Calderon,382793,WA
FC Salmon Creek Blue,620172,WA
FC Salmon Creek Blue,620172,WA
HPFC Heat B2015 White,448703,WA
HPFC Heat B2015 White,448703,WA
Little Warriors B15 Bravo White,500851,WA
HPFC Heat B2015 White,448703,WA
WW SURF B15 SNOHOMISH A,372226,WA
WW SURF - LFC B14-1,606103,WA
Snohomish United B15 Red,367502,WA
Snohomish United B15 Red,367502,WA
South Whidbey B14 Islanders,573954,WA
CWS B15 White Ramos,370251,WA
PSSC Cosmos 2015 white,579251,WA
Seattle United South B14 Blue,573932,WA
Seattle United NW B14 Black,573950,WA
FME SC B14 Blue,573935,WA
Seattle United NW B15 Blue,621249,WA
Little Warriors B15/16 Attack,500849,WA
PacNW B14 Blue B,616596,WA
Liga Tlaxlti,614575,WA
B15 Canchola,370559,WA
WFC Rangers B15 Gold,369185,WA
Liga Tlaxlti,637067,WA
Valor Soccer - B14 Premier Black,616615,WA
WFC Rangers B15 Blue,369186,WA
PacNW PacFW Select B14 Wolves (Marchitto),573943,WA
FME SC B14 White,573952,WA
Washington Premier FC B14 Navy C,616616,WA
Seattle Celtic B15 Gold,328790,WA
WE SURF SC B15 WADKINS,416861,WA
Washington Rush B15 Azul,493297,WA
