team_name,gotsport_team_id,state
2015B Pre NAL,438276,ME
2015B Pool Volt,323017,ME
2015/16 Premier Boys Blue,448414,ME
2015/16 Premier Boys Red,540235,ME
2015 Boys Regional Blue,451121,ME
York U10 Boys Blue 24/25,161194,ME
Kittery Fall 2025 U11 Boys,350989,ME
2015 Boys Regional Gold,556077,ME
2015/16 Boys Black,450474,ME
Wells U10 Boys 24/25 Spring,598920,ME
York U10 Boys White 24/25,120738,ME
2015 Coed,54531,ME
NEFC Maine Boys 2015 Red,495949,ME
U10B Boys Dasilva,521150,ME
PT U10B McManus,391627,ME
U10/11 Boys Red,380886,ME
U11 Lawrence/Lutte/Caron,279864,ME
U10 Boys,227026,ME
U11B- Yellow - Seelen,94377,ME
2015 Boys Regional White,556076,ME
U11 Jean,521932,ME
PT U10B Fernald,391626,ME
Boys U11-Frank,384609,ME
U11 Boys Girardin,506848,ME
2015/16 Boys Green,450475,ME
U10/U11 Boys White,520481,ME
U11 - Leeman,395957,ME
PT U10B LaBelle,391624,ME
Boys 2015 Black,581937,ME
2015 Boys,582510,ME
U11B Blue - Thompson,20600,ME
U11 Boys Redman/Martensen,384467,ME
U11 Schlawin,394313,ME
U11 BOYS Mourino,132172,ME
U10B Doherty,391623,ME
