Rank,Team,PowerScore_adj,PowerScore,GP_Mult,SAO_norm,SAD_norm,SOS_norm,SOS_iterative_norm,GamesPlayed,GamesTotal,Status,is_active,LastGame
33,AYSO United (AZ) 2015 Boys Red,0.576,0.5756293377915662,1.0,0.7182780049162225,0.4970652447139272,0.554267813109227,0.554267813109227,30,0,Active,True,
34,United Latinos SC 2015 Boys Blue,0.575,0.5747242332315907,1.0,0.4974975183932467,0.5716982230165275,0.6014751415827265,0.6014751415827265,30,0,Active,True,
35,Phoenix Rising FC 2015 Boys Red,0.572,0.57249183890308,1.0,0.3988137165181508,0.3429108412315637,0.7069115455885618,0.7069115455885618,30,0,Active,True,
36,State 48 FC 2015 Boys,0.568,0.5680940009798239,1.0,0.6457937021543215,0.2853651763110797,0.6364370421445726,0.6364370421445726,30,0,Active,True,
37,Phoenix Premier FC 2015 Boys Blue,0.563,0.5627559256915328,1.0,0.3283371082746625,0.3764171404340326,0.7030084599163229,0.7030084599163229,30,0,Active,True,
38,RSL-AZ Yuma 2015 Boys Blue,0.561,0.5605730372938944,1.0,0.5867025353856348,0.5111503491703858,0.5683374339711506,0.5683374339711506,30,0,Active,True,
39,Dynamos SC 2015 Boys Blue,0.558,0.5575883956101069,1.0,0.3055894501988589,0.7069127071845285,0.5918132735557156,0.5918132735557156,30,0,Active,True,
40,Sun Warriors AZFC 2015 Boys Black,0.555,0.5546914639996554,1.0,0.2628842661273278,0.4911965429038527,0.6731255036556988,0.6731255036556988,30,0,Active,True,
41,AZ Arsenal Soccer Club 2015 Boys White,0.552,0.5524313565728535,1.0,0.3045284000675273,0.4077426206144541,0.683295254060762,0.683295254060762,30,0,Active,True,
42,Spartans FC (AZ) 2015 Boys White,0.548,0.5477803980347242,1.0,0.6847689836088443,0.5716982230165277,0.4941449278494165,0.4941449278494165,30,0,Active,True,
43,North Scottsdale Soccer Club 2015 Boys,0.544,0.5437933389534979,1.0,0.6214001734614554,0.5450730589106857,0.5174978207984495,0.5174978207984495,30,0,Active,True,
44,La Academia FC 2015 Boys Black,0.543,0.543385967134038,1.0,0.2940331271158919,0.3139260899631729,0.7029902061970416,0.7029902061970416,30,0,Active,True,
45,Excel Soccer Academy 2015 Boys White,0.542,0.5421317376005527,1.0,0.3034694240305001,0.6312663567895016,0.5919743023942539,0.5919743023942539,30,0,Active,True,
46,Real Arizona FC 2015 Boys White,0.542,0.5420850613107229,1.0,0.5806215236697269,0.3698273206357015,0.5866588207493953,0.5866588207493953,30,0,Active,True,
47,La Academia FC 2015 Boys Red,0.539,0.5394449147009469,1.0,0.5745159260744466,0.5693971366960251,0.5177705035780876,0.5177705035780876,30,0,Active,True,
48,Spartak Academy 2015 Boys Blue,0.535,0.5352465863749456,1.0,0.4012161431912098,0.682014500584777,0.5310007626995804,0.5310007626995804,30,0,Active,True,
49,La Academia FC 2015 Boys Blue,0.535,0.5345068459952186,1.0,0.6858483656717919,0.6345392665064727,0.450715532599276,0.450715532599276,30,0,Active,True,
50,Arizona Soccer Club 2015 Boys Red,0.535,0.5347825869528846,1.0,0.7428932632291978,0.6592021074917725,0.4239391880144842,0.4239391880144842,30,0,Active,True,
51,RSL-AZ Yuma 2015 Boys Red,0.533,0.5332469067713033,1.0,0.3439714508912785,0.4970652447139275,0.6083992794171033,0.6083992794171033,30,0,Active,True,
52,Phoenix United Futbol Club 2015 Boys,0.53,0.5299377866246924,1.0,0.3680618477193079,0.4168446856560957,0.6215941332493526,0.6215941332493526,30,0,Active,True,
53,FC Arizona 2015 Boys Black,0.53,0.5302268105841564,1.0,0.673866612608579,0.3632856571269923,0.5379939277284036,0.5379939277284036,30,0,Active,True,
54,Canyon Del Oro Soccer Club 2015 Boys Blue,0.528,0.5282188012391227,1.0,0.5262521132849753,0.4237089894002406,0.5637109678367992,0.5637109678367992,30,0,Active,True,
55,Real Arizona FC 2015 Boys Blue,0.527,0.5266766481299048,1.0,0.5,0.5899875317857444,0.5144652362879265,0.5144652362879265,30,0,Active,True,
56,Paladin Soccer Club 2015 Boys White,0.527,0.5268816707151418,1.0,0.4675132982807332,0.6421274683232777,0.5082558623238994,0.5082558623238994,30,0,Active,True,
57,RSL-AZ North 2015 Boys Blue,0.525,0.5250973431935271,1.0,0.726309032730733,0.4642566487102825,0.4783070115088733,0.4783070115088733,30,0,Active,True,
58,Renegades Soccer Club 2015 Boys,0.523,0.52338494577301,1.0,0.544923574153594,0.3386912525244828,0.5777699673956576,0.5777699673956576,30,0,Active,True,
59,Paris Saint-Germain Academy Phoenix 2015 Boys Blue,0.522,0.5219332580005096,1.0,0.391636026118709,0.4782962084756464,0.5799113518027308,0.5799113518027308,30,0,Active,True,
60,Thunderbird FC 2015 Boys White,0.521,0.5209178557845913,1.0,0.2766858357403251,0.7250505834679051,0.5342842865715753,0.5342842865715753,30,0,Active,True,
61,RSL-AZ North 2015 Boys White,0.519,0.5194360259932985,1.0,0.6627728706621274,0.4340600902889063,0.500115723005153,0.500115723005153,30,0,Active,True,
62,RSL-AZ Yuma 2015 Boys White,0.519,0.5191962255631279,1.0,0.6858483656717916,0.5566900970049281,0.4511475550463066,0.4511475550463066,30,0,Active,True,
63,FC Arizona 2015 Boys Red,0.518,0.5177026738273334,1.0,0.5842731933035452,0.5052824236321182,0.4996525840670012,0.4996525840670012,30,0,Active,True,
64,Arizona Soccer Club 2015 Boys Black,0.518,0.5178160630056382,1.0,0.7943504697948487,0.411148837568153,0.4611936692217298,0.4611936692217298,30,0,Active,True,
65,FC Elite Arizona 2015 Boys White,0.515,0.5150249485888954,1.0,0.4072427827406673,0.3654607334935271,0.6008070755700942,0.6008070755700942,30,0,Active,True,
66,RSL-AZ South 2015 Boys Blue,0.513,0.5126776796485193,1.0,0.4575598228833483,0.675873304174911,0.4766517570614456,0.4766517570614456,30,0,Active,True,
67,FC Batavia 2015 Boys,0.512,0.5121665608798229,1.0,0.4588023206058924,0.614725179685881,0.4957684347024472,0.4957684347024472,30,0,Active,True,
68,RSL-AZ West Valley 2015 Boys Blue,0.51,0.5096395835325556,1.0,0.4762441257122122,0.4560915614174906,0.5386207435110251,0.5386207435110251,30,0,Active,True,
69,SC Union Maricopa Academy 2015 Boys Blue,0.506,0.5055117362249436,1.0,0.4254840739255532,0.6024217762146236,0.499884276994847,0.499884276994847,30,0,Active,True,
70,RSL-AZ West Valley 2015 Boys White,0.501,0.5010023606051381,1.0,0.3868765955265034,0.436368499873168,0.5605889025420064,0.5605889025420064,30,0,Active,True,
71,AZ Arsenal Soccer Club 2015 Boys Black,0.501,0.5014590392435176,1.0,0.5461644430758776,0.675873304174911,0.4284191496555999,0.4284191496555999,30,0,Active,True,
72,FC Elite Arizona 2015 Boys Black,0.495,0.4950440304641613,1.0,0.4377619049571088,0.5334067511642231,0.5013504987331582,0.5013504987331582,30,0,Active,True,
73,Paladin Soccer Club 2015 Boys Red,0.494,0.493882716522369,1.0,0.3184811196086305,0.3524954106865364,0.5994790174388926,0.5994790174388926,30,0,Active,True,
74,FC Sonora 2015 Boys White,0.493,0.4934467161384627,1.0,0.7223113899879092,0.5357433512897175,0.4030596131382289,0.4030596131382289,30,0,Active,True,
75,East Valley/NSFC 2015 Boys,0.488,0.4884633327314446,1.0,0.4849894968844997,0.6921098795331077,0.4217390957465387,0.4217390957465387,30,0,Active,True,
76,CCV STARS 2015 Boys Red,0.487,0.4869065738038209,1.0,0.6594087810857245,0.4168446856560957,0.4527598007590948,0.4527598007590948,30,0,Active,True,
77,Vail SC 2015 Boys Blue,0.484,0.4839551528789978,1.0,0.6202219725592072,0.778352234808538,0.3404005190090813,0.3404005190090813,30,0,Active,True,
78,Brazas Futebol Club 2015 Boys,0.482,0.4821231100730672,1.0,0.3507792667825364,0.3078901204668925,0.5839820543719689,0.5839820543719689,30,0,Active,True,
79,United Latinos SC 2015 Boys Red,0.482,0.4815447527149101,1.0,0.5720671993151013,0.3930883649068117,0.4808560664508792,0.4808560664508792,30,0,Active,True,
80,Epic Soccer Club 2015 Boys Red,0.478,0.4778573094915404,1.0,0.3316568917787625,0.4237089894002406,0.5446402220928996,0.5446402220928996,30,0,Active,True,
81,United Latinos SC 2015 Boys Black,0.478,0.477802873457358,1.0,0.4538355569241223,0.5170152033092075,0.4727212023511534,0.4727212023511534,30,0,Active,True,
82,Dynamos SC 2015 Boys White,0.477,0.4773850757249845,1.0,0.3462337751343021,0.543908438582509,0.4989277216360372,0.4989277216360372,30,0,Active,True,
83,Scottsdale City FC 2015 Boys Black,0.474,0.473775829318394,1.0,0.3785998265385444,0.6507131169704302,0.4465220676943318,0.4465220676943318,30,0,Active,True,
84,RSL-AZ Yuma 2015 Boys Black,0.472,0.4719380920744939,1.0,0.5745159260744466,0.3210483571094075,0.4880420590628718,0.4880420590628718,30,0,Active,True,
85,AYSO 350 Alliance 2015 Boys Blue,0.472,0.4719629996527298,1.0,0.295073124205266,0.620270547772721,0.4814904420952207,0.4814904420952207,30,0,Active,True,
86,Madison FC 2015 Boys White,0.472,0.4721801035014462,1.0,0.7476439898566661,0.3098949558145262,0.4344538572786797,0.4344538572786797,30,0,Active,True,
87,Sun Warriors AZFC 2015 Boys Red,0.47,0.4704488382238089,1.0,0.4513555540461501,0.557848611312755,0.4476800085867132,0.4476800085867132,30,0,Active,True,
88,Epic Soccer Club 2015 Boys Blue,0.467,0.4670085139160662,1.0,0.538711161718414,0.2348797932964427,0.5204838715218248,0.5204838715218248,30,0,Active,True,
89,Arizona Soccer Academy 2015 Boys,0.465,0.4646020569172744,1.0,0.5075069433675011,0.5739962126120467,0.4138357095356081,0.4138357095356081,30,0,Active,True,
90,FC Tucson Youth Soccer 2015 Boys Blue,0.461,0.460998241732278,1.0,0.576961002551157,0.3808360679722853,0.4490647127126493,0.4490647127126493,30,0,Active,True,
91,Phoenix Premier FC 2015 Boys Black,0.46,0.460010945946433,1.0,0.6249261424221699,0.3324098229513914,0.4475729214528679,0.4475729214528679,30,0,Active,True,
92,CCV STARS 2015 Boys White,0.457,0.4572952000403919,1.0,0.4267079881767577,0.7306313736692718,0.3763788794519767,0.3763788794519767,30,0,Active,True,
93,SC Union Maricopa Academy 2015 Boys White,0.454,0.4543712629579187,1.0,0.4024191466206369,0.5064561769287916,0.4543269970800549,0.4543269970800549,30,0,Active,True,
94,AYSO United (AZ) 2015 Boys White,0.453,0.4532129226384817,1.0,0.5867025353856345,0.578582522641304,0.3669265183884899,0.3669265183884899,30,0,Active,True,
95,Paladin Soccer Club 2015 Boys Blue,0.452,0.4522563194408727,1.0,0.593964842779767,0.4923701409393203,0.3916488711617587,0.3916488711617587,30,0,Active,True,
96,FC Sonora 2015 Boys Red,0.451,0.4514351879494514,1.0,0.4060351572202329,0.5566900970049281,0.4314835618406987,0.4314835618406987,30,0,Active,True,
97,Phoenix Rush 2015 Boys White,0.445,0.4450500331135406,1.0,0.4588023206058922,0.4363684998731679,0.4433597816962142,0.4433597816962142,30,0,Active,True,
98,Synergy FC AZ 2015 Boys Red,0.444,0.4437423087180127,1.0,0.4962463167685162,0.4456287701659547,0.4256121522185308,0.4256121522185308,30,0,Active,True,
99,Flagstaff SC 2015 Boys,0.443,0.4427351291151181,1.0,0.3439714508912783,0.5808706549576723,0.42961117990888,0.42961117990888,30,0,Active,True,
100,Excel Soccer Academy 2015 Boys Blue,0.443,0.4431244503452933,1.0,0.6880011034739336,0.2950368284339356,0.4108614399395326,0.4108614399395326,30,0,Active,True,
101,Phoenix Rising FC 2015 Boys Blue,0.441,0.4414193135497419,1.0,0.5757389277439426,0.5842963127222061,0.3490204424275204,0.3490204424275204,30,0,Active,True,
102,CCV STARS 2015 Boys Blue,0.436,0.436103441810799,1.0,0.419378476330273,0.395331087642137,0.4552692150271951,0.4552692150271951,30,0,Active,True,
103,Kingman SC 2015 Boys,0.434,0.4336418683699711,1.0,0.3542062978456785,0.4806400763577445,0.4444543225488109,0.4444543225488109,30,0,Active,True,
104,Canyon Del Oro Soccer Club 2015 Boys Red,0.433,0.4326555424773536,1.0,0.362260675789358,0.424855983534037,0.4587203510211243,0.4587203510211243,30,0,Active,True,
105,Sun Warriors AZFC 2015 Boys White,0.433,0.4326630656732646,1.0,0.5708415029183468,0.4724409426872796,0.3733442942535656,0.3733442942535656,30,0,Active,True,
106,Phoenix Premier FC 2015 Boys Red,0.429,0.4292711412062016,1.0,0.4987487513607368,0.5979146097965329,0.3498974482912461,0.3498974482912461,30,0,Active,True,
107,Synergy FC AZ 2015 Boys Blue,0.422,0.4218573541669379,1.0,0.423038997448843,0.8298812723373754,0.2854555003494903,0.2854555003494903,30,0,Active,True,
108,Spartans FC (AZ) 2015 Boys Blue,0.416,0.4162915607344956,1.0,0.5037536832314835,0.4088770588011381,0.3896090205466188,0.3896090205466188,30,0,Active,True,
109,Canyon Del Oro Soccer Club 2015 Boys Black,0.413,0.4132080429399951,1.0,0.4439305105074725,0.2468990347960314,0.4584035564654905,0.4584035564654905,30,0,Active,True,
110,Sun Warriors AZFC 2015 Boys Blue,0.412,0.4117704432720146,1.0,0.2023983711112851,0.4271523891523284,0.4764338186988199,0.4764338186988199,30,0,Active,True,
111,FC Deportivo Arizona 2015 Boys White,0.412,0.412388976899068,1.0,0.3485030744005614,0.4525991915667387,0.42028087284268,0.42028087284268,30,0,Active,True,
112,Next Level Soccer (AZ) 2015 Boys,0.411,0.4105042241792094,1.0,0.1968014792072445,0.5751440164659627,0.4268585417409467,0.4268585417409467,30,0,Active,True,
113,Spartak Academy 2015 Boys White,0.407,0.4067502624315712,1.0,0.419378476330273,0.4409935035993141,0.3911264440760895,0.3911264440760895,30,0,Active,True,
114,Phoenix Premier FC 2015 Boys White,0.407,0.4068577586722451,1.0,0.5112593575033213,0.3808360679722853,0.3807311226285397,0.3807311226285397,30,0,Active,True,
115,Bala FC 2015 Boys Blue,0.406,0.4060421258369435,1.0,0.4974975183932464,0.7767278086797179,0.2519951007039177,0.2519951007039177,30,0,Active,True,
116,FC Sonora 2015 Boys Black,0.399,0.3994685108750656,1.0,0.4837394698579937,0.712715778932865,0.266962435194823,0.266962435194823,30,0,Active,True,
117,AZ Inferno 2015 Boys,0.396,0.3962472439383004,1.0,0.5745159260744466,0.2391253424049432,0.3891983170707041,0.3891983170707041,30,0,Active,True,
118,FC Deportivo Arizona 2015 Boys Blue,0.392,0.3918614038306868,1.0,0.5903386144164987,0.4947175763678816,0.2914169427896846,0.2914169427896846,30,0,Active,True,
119,FBSL 2015 Boys White,0.39,0.389870060887695,1.0,0.5050048378440364,0.5099769581072664,0.3114561694957241,0.3114561694957241,30,0,Active,True,
120,Real Arizona FC 2015 Boys Red,0.389,0.3892647675002534,1.0,0.3727305266377146,0.2979752177346198,0.4252060310429775,0.4252060310429775,30,0,Active,True,
121,Synergy FC AZ 2015 Boys Black,0.389,0.3891964914227818,1.0,0.2007872354762631,0.645358133215133,0.3666123628075043,0.3666123628075043,30,0,Active,True,
122,FC Arizona 2015 Boys Blue,0.385,0.3853171908625675,1.0,0.7351714342639658,0.4701008670709887,0.2404378843259611,0.2404378843259611,30,0,Active,True,
123,AYSO United (AZ) 2015 Boys Blue,0.38,0.3796825997336817,1.0,0.562238095042891,0.4340600902889062,0.3007049377788705,0.3007049377788705,30,0,Active,True,
124,Arizona Soccer Club 2015 Boys White,0.363,0.3633177526179603,1.0,0.2919595652287881,0.4054767028591053,0.3730508316673027,0.3730508316673027,30,0,Active,True,
125,Thunderbird FC 2015 Boys Blue,0.363,0.3626676497967166,1.0,0.4414608840652751,0.5380783832653264,0.2779329938843272,0.2779329938843272,30,0,Active,True,
126,AZ Arsenal Soccer Club 2015 Boys Blue,0.359,0.3590729676673349,1.0,0.5634695728259985,0.4923701409393203,0.2465083748571185,0.2465083748571185,30,0,Active,True,
127,Scottsdale City FC 2015 Boys Blue,0.357,0.3566609436930581,1.0,0.4254840739255534,0.3942091692302404,0.3212038251031655,0.3212038251031655,30,0,Active,True,
128,RSL-AZ North 2015 Boys Black,0.355,0.3549020719181364,1.0,0.6901457541186775,0.4054767028591056,0.226295967537633,0.226295967537633,30,0,Active,True,
129,Vail SC 2015 Boys White,0.325,0.3249465029539388,1.0,0.6503596858820673,0.3546418667848668,0.2065769873675866,0.2065769873675866,30,0,Active,True,
130,Playmaker Futbol Academy 2015 Boys,0.301,0.3010097788696541,1.0,0.640048712184755,0.5933908351008388,0.0905364490208921,0.0905364490208921,30,0,Active,True,
