team_name,gotsport_team_id,state
FUTBOLTECH CHSC - 2015 LIVERPOOL,42160508,NJ
Las Vegas Sports Academy U11 Boys Red 2015,42162049,NV
Magnifico FC B15E,42158579,NV
2015 (U11) Pre MLS,42158691,FL
Weston FC 2015 Future Elite I,42158613,FL
2015 Boys Blue,42171732,FL
AZ Arsenal Pre-ECNL B15,42162343,AZ
Weston FC 2015 Future Elite II,42161810,FL
KBSC Academy 2015,42161560,FL
Coppermine SC 2015 Boys Pre-Academy I,42159809,MD
Henderson LVSA '15B Black,42160248,NV
SYC 2015B Pre-MLS Next,42161356,VA
ONE FC B2015 BLACK,42161887,FL
Chelsea 15B,42161284,AZ
2015 Boys White,42161849,FL
Ajax United 15B Academy Pre-MLS Next,42158686,CAN
Phoenix United 2015 Elite,42159695,AZ
Lightning 15 Black,42159050,CAN
2015-BOYS TEAM ORANGE,42170695,FL
FPFC PRE ECNL I B15,42161197,FL
TFA-Pro B2015,42158378,CAS
ACADEMIA METODO COIRA 2015 ELITE,42160720,FL
Southeast 2015 Boys Red,42162707,AZ
MVP FC 15B,42160296,FL
Southeast 2015 Boys Black,42159917,AZ
MVLA 15B Liverpool Blue,42158901,CAN
CVFA 15B Academy,42159441,CAN
Real FA 2015 Pre-MLS,42158560,NJ
FC Dallas Youth Pre ECNL B15 Red Reyes,42159536,TXN
Northwest 2015 Boys Black,42159960,AZ
CFC 15 Premier,42171454,FL
Premier Touch FC IE B15,42161764,CAS
GALACTICOS SOCCER ACADEMY 2015 ELITE,42160812,FL
S.S.A15B7,42159697,TXN
Las Vegas Sports Academy U11 Boys White 2015,42158873,NV
BRAZAS FC 2015 Boys Black,42159959,AZ
Black Conshy '15 (B),42158318,PAE
Tampa Dynamo FC 2015B Red,42158710,FL
B2015 Pre-NPL,42160122,CAS
USA Stars Academy 15/16 B,42159069,CAN
Strikers Miami FC 2015 PRE ECNL,42158525,FL
15B AChacon Pre-MLS Next,42160739,AZ
WS 2015B Messi,42170862,FL
Burlingame SC 2015B Pre-MLS Next,42158915,CAN
B2015 Academy,42158683,NYE
CSSA 2015W White,42162422,FL
Bethesda Academy I 2015,42160486,MD
CCV Stars 15 Boys North Pre-ECNL,42159930,AZ
TFA-SELA B2015 Red,42159838,CAS
Stockton Storm FC 2015 Boys Blue,42158483,CAN
Phoenix Premier FC 15B Black,42161526,AZ
Rocklin FC 15B Navy,42158863,CAN
State 48 FC Avondale 15 Copper,42161788,AZ
ESJFC 15B Academy,42159427,CAN
Stockton TLJ FC 2015B RED,42159348,CAN
Sting Attack B15 A Sarmiento Elite,42159806,TXN
2015B Red Pre ECNL,42160761,FL
