k,brier_score,accuracy,total_games
6.0,0.19904388164067296,0.7008301404853129,3132
7.0,0.19904388164067296,0.7008301404853129,3132
8.0,0.19904388164067296,0.7008301404853129,3132
9.0,0.19904388164067296,0.7008301404853129,3132
10.0,0.19904388164067296,0.7008301404853129,3132
